Loyalty#,First Name,Last Name,Customer Name,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Re_engaged_people,Days_with_us,Days_until_reengagement
520321,Rachele,Mazingo,Rachele Mazingo,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Doctor,Suburban,25030.0,Married,Star,2018-09-12,2019-05-12,4112.84,Standard,False,242,
170585,Kimiko,Saturnio,Kimiko Saturnio,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Urban,69379.0,Single,Star,2016-08-28,,4118.59,Standard,False,3340,
188340,Mai,Husain,Mai Husain,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,69379.0,Single,Star,2020-04-22,,4118.59,Standard,False,2007,
670817,Caitlin,Bulman,Caitlin Bulman,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,69379.0,Single,Star,2019-12-16,,4118.59,Standard,False,2135,
509513,Billy,Mearse,Billy Mearse,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0.0,Single,Star,2015-12-09,,4121.25,Standard,False,3603,
779247,Tesha,Deeley,Tesha Deeley,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Urban,75272.0,Married,Star,2015-09-19,,4122.57,Standard,False,3684,
111255,Norene,Barahona,Norene Barahona,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,High School or Below,Urban,24732.0,Married,Star,2016-03-02,,4122.96,Standard,False,3519,
763061,Valene,Brayman,Valene Brayman,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,34080.0,Married,Star,2017-04-04,,4126.61,Standard,False,3121,
509108,Letha,Vancleve,Letha Vancleve,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Urban,0.0,Single,Star,2021-04-13,,4132.59,2021 Promotion,False,1651,
428919,Leona,Parraga,Leona Parraga,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,35945.0,Divorced,Star,2018-07-25,,4139.9,Standard,False,2644,
139863,Ariel,Greenberg,Ariel Greenberg,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Rural,48263.0,Married,Star,2018-10-10,,4142.56,Standard,False,2567,
695755,Horace,Astolfi,Horace Astolfi,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Urban,64478.0,Married,Star,2015-04-03,,4144.87,Standard,False,3853,
355331,Angelo,Kyler,Angelo Kyler,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Suburban,0.0,Divorced,Star,2016-07-07,,4145.02,Standard,False,3392,
578837,Carmelia,Carbonneau,Carmelia Carbonneau,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Rural,0.0,Single,Star,2015-05-07,,4152.65,Standard,False,3819,
603248,Lynwood,Overmyer,Lynwood Overmyer,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Married,Star,2019-02-10,2019-10-10,4157.7,Standard,False,242,
467182,Hubert,Rattay,Hubert Rattay,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,96263.0,Married,Star,2016-12-25,2021-10-22,4160.02,Standard,False,1762,
601407,Karena,Cardone,Karena Cardone,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,55897.0,Married,Star,2018-09-13,,4165.17,Standard,False,2594,
700871,Ilene,Newman,Ilene Newman,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,58299.0,Married,Star,2018-12-26,,4165.25,Standard,False,2490,
203809,Stefani,Hiney,Stefani Hiney,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Urban,17161.0,Married,Star,2015-07-02,,4165.35,Standard,False,3763,
705589,Jaclyn,Waelti,Jaclyn Waelti,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,College,Rural,0.0,Single,Star,2015-05-22,,4165.99,Standard,False,3804,
746060,Bonita,Fyke,Bonita Fyke,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Rural,0.0,Married,Star,2017-04-20,,4167.09,Standard,False,3105,
469718,Dusty,Luckadoo,Dusty Luckadoo,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,56901.0,Married,Star,2016-01-13,,4167.42,Standard,False,3568,
164429,Elli,Lefaver,Elli Lefaver,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,35457.0,Single,Star,2015-09-25,,4169.36,Standard,False,3678,
708373,Petronila,Mckinnon,Petronila Mckinnon,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Suburban,35457.0,Single,Star,2020-03-26,,4169.36,Standard,False,2034,
225088,Audrie,Wolfgramm,Audrie Wolfgramm,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,90310.0,Married,Star,2018-09-25,,4170.34,Standard,False,2582,
100214,Loren,Juenemann,Loren Juenemann,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,42837.0,Married,Star,2018-08-06,,4170.57,Standard,False,2632,
459999,Kimberlee,Jubic,Kimberlee Jubic,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,29462.0,Single,Star,2020-09-19,,4170.69,Standard,False,1857,
553936,Tianna,Kozakiewicz,Tianna Kozakiewicz,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,29462.0,Single,Star,2017-12-11,2018-08-11,4170.69,Standard,False,243,
268128,Deeann,Yslava,Deeann Yslava,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,High School or Below,Urban,14108.0,Married,Star,2016-01-23,,4177.88,Standard,False,3558,
930584,Winston,Bjornberg,Winston Bjornberg,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Urban,0.0,Single,Star,2018-07-31,,4185.76,Standard,False,2638,
327796,Hanna,Eblin,Hanna Eblin,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,2020-06-09,,4191.06,Standard,False,1959,
947467,Milton,Ramal,Milton Ramal,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Urban,24641.0,Married,Star,2018-02-26,,4196.43,Standard,False,2793,
743510,Agueda,Botello,Agueda Botello,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,College,Suburban,0.0,Single,Star,2019-05-21,,4196.65,Standard,False,2344,
580324,Rima,Manetta,Rima Manetta,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39913.0,Married,Star,2016-06-18,,4198.03,Standard,False,3411,
845613,Jerald,Shiring,Jerald Shiring,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Bachelor,Urban,30598.0,Married,Star,2021-10-13,2019-06-13,4198.03,Standard,True,1468,853
936088,Tierra,Lumbert,Tierra Lumbert,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,30598.0,Married,Star,2021-02-28,,4198.03,2021 Promotion,False,1695,
423324,Florencio,Earps,Florencio Earps,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,51510.0,Divorced,Star,2020-12-10,,4200.37,Standard,False,1775,
101945,Dinorah,Squillace,Dinorah Squillace,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,74057.0,Married,Star,2016-11-25,,4202.66,Standard,False,3251,
713636,Ana,Herdes,Ana Herdes,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Doctor,Suburban,10097.0,Married,Star,2017-08-09,,4212.8,Standard,False,2994,
302509,Shon,Pernice,Shon Pernice,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Doctor,Urban,12160.0,Married,Star,2020-03-30,,4213.92,Standard,False,2030,
789421,Meda,Massoud,Meda Massoud,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Suburban,0.0,Single,Star,2019-11-25,,4217.86,Standard,False,2156,
914255,Somer,Dibartolo,Somer Dibartolo,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Suburban,0.0,Single,Star,2018-11-10,2019-07-10,4217.86,Standard,False,242,
242377,Jada,Aurges,Jada Aurges,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Rural,0.0,Single,Star,2021-04-12,,4221.31,2021 Promotion,False,1652,
404426,Myung,Duliba,Myung Duliba,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Suburban,14170.0,Married,Star,2017-09-07,,4223.27,Standard,False,2965,
260106,Apolonia,Leicher,Apolonia Leicher,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,77853.0,Single,Star,2016-06-22,2020-04-30,4228.25,Standard,False,1408,
154643,Grisel,Vanfossan,Grisel Vanfossan,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Suburban,0.0,Married,Star,2021-02-28,,4228.73,2021 Promotion,False,1695,
438023,Johnnie,Flennoy,Johnnie Flennoy,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,College,Suburban,0.0,Married,Star,2016-01-03,,4228.73,Standard,False,3578,
397518,Karima,Santeramo,Karima Santeramo,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,60334.0,Married,Star,2021-01-31,2021-09-30,4235.18,Standard,False,242,
645742,Billie,Gunzalez,Billie Gunzalez,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,60334.0,Married,Star,2017-08-20,2018-08-26,4235.18,Standard,False,371,
872932,Lelah,Mullens,Lelah Mullens,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,High School or Below,Urban,25866.0,Married,Star,2018-03-09,,4236.3,Standard,False,2782,
407945,Gabriele,Corell,Gabriele Corell,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,59038.0,Married,Star,2015-12-26,,4236.47,Standard,False,3586,
211714,Genevie,Nicholsen,Genevie Nicholsen,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Doctor,Suburban,14476.0,Married,Star,2018-06-08,,4236.84,Standard,False,2691,
410982,Dewayne,Foraker,Dewayne Foraker,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Rural,29465.0,Married,Star,2020-02-16,,4237.37,Standard,False,2073,
905213,Davina,Cooey,Davina Cooey,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Master,Rural,29465.0,Married,Star,2018-10-20,,4237.37,Standard,False,2557,
147898,Sherita,Fodera,Sherita Fodera,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,High School or Below,Suburban,19834.0,Divorced,Star,2015-08-15,,4241.64,Standard,False,3719,
530105,Delphine,Bohm,Delphine Bohm,Ontario,London,42.984924,-81.245277,M5B 3E4,male,College,Suburban,0.0,Single,Star,2020-11-08,2021-07-08,4242.69,Standard,False,242,
610946,Kellie,Wenclawiak,Kellie Wenclawiak,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,34220.0,Married,Star,2019-12-07,,4244.47,Standard,False,2144,
383108,Chet,Grillette,Chet Grillette,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,44537.0,Married,Star,2015-06-08,,4247.68,Standard,False,3787,
836343,Pasquale,Woodin,Pasquale Woodin,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,44537.0,Married,Star,2020-04-20,,4247.68,Standard,False,2009,
398535,Val,Coryell,Val Coryell,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,College,Suburban,0.0,Single,Star,2021-04-10,2021-12-10,4250.28,2021 Promotion,False,244,
585357,Allyson,Fyffe,Allyson Fyffe,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Urban,0.0,Single,Star,2019-10-23,,4250.28,Standard,False,2189,
784804,Gabriel,Barrera,Gabriel Barrera,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,College,Rural,0.0,Single,Star,2018-08-15,,4250.28,Standard,False,2623,
715764,Jina,Herbin,Jina Herbin,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,male,College,Urban,0.0,Single,Star,2019-08-02,,4253.28,Standard,False,2271,
753473,Jude,Lupkin,Jude Lupkin,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Doctor,Suburban,11904.0,Single,Star,2016-07-06,,4254.62,Standard,False,3393,
980856,Kayleen,Gandee,Kayleen Gandee,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,male,Doctor,Suburban,11904.0,Single,Star,2018-02-05,,4254.62,Standard,False,2814,
271660,Alissa,Joosten,Alissa Joosten,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Suburban,0.0,Married,Star,2018-04-24,,4270.03,Standard,False,2736,
377471,Rene,Brafman,Rene Brafman,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Married,Star,2021-04-23,,4270.03,2021 Promotion,False,1641,
830547,Dortha,Detar,Dortha Detar,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Rural,26245.0,Single,Star,2021-05-11,2019-01-11,4271.2,Standard,True,1623,851
264936,Kelley,Mento,Kelley Mento,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,College,Rural,0.0,Single,Star,2016-08-10,,4272.81,Standard,False,3358,
436498,Helene,Jacks,Helene Jacks,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,College,Rural,0.0,Single,Star,2016-11-25,2019-03-20,4272.81,Standard,False,845,
976513,Crissy,Omarah,Crissy Omarah,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,82214.0,Married,Star,2017-08-05,,4273.59,Standard,False,2998,
828776,Angelika,Stachowiak,Angelika Stachowiak,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,39621.0,Married,Star,2020-05-26,,4274.62,Standard,False,1973,
240362,Kimberlee,Keltner,Kimberlee Keltner,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,36692.0,Married,Star,2017-10-13,,4276.36,Standard,False,2929,
137845,Danille,Dimmitt,Danille Dimmitt,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,77265.0,Married,Star,2016-06-16,,4277.27,Standard,False,3413,
430569,Fausto,Ugaz,Fausto Ugaz,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,75921.0,Married,Star,2019-10-16,,4277.56,Standard,False,2196,
317001,Jaleesa,Rucky,Jaleesa Rucky,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,40864.0,Married,Star,2021-08-31,,4282.95,Standard,False,1511,
625870,Lucie,Buther,Lucie Buther,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,40864.0,Married,Star,2016-08-03,,4282.95,Standard,False,3365,
660554,Isis,Milinazzo,Isis Milinazzo,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,40864.0,Married,Star,2020-10-11,,4282.95,Standard,False,1835,
917630,Modesto,Earhart,Modesto Earhart,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Suburban,40864.0,Married,Star,2019-12-01,,4282.95,Standard,False,2150,
670686,Milan,Sandmeier,Milan Sandmeier,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Urban,0.0,Single,Star,2021-05-07,,4291.06,Standard,False,1627,
717660,Carmen,Rowden,Carmen Rowden,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Urban,0.0,Single,Star,2018-03-15,,4293.01,Standard,False,2776,
450621,Victorina,Kula,Victorina Kula,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,61737.0,Married,Star,2018-03-02,,4296.6,Standard,False,2789,
939562,Chasity,Grovier,Chasity Grovier,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,86860.0,Married,Star,2019-12-17,,4297.02,Standard,False,2134,
135250,Kayce,Pagliuca,Kayce Pagliuca,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Bachelor,Suburban,76778.0,Married,Star,2016-08-24,,4298.66,Standard,False,3344,
714555,Jarred,Zingler,Jarred Zingler,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,44388.0,Divorced,Star,2016-08-17,,4299.84,Standard,False,3351,
947868,Margarett,Krasnecky,Margarett Krasnecky,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Suburban,88590.0,Married,Star,2015-05-19,,4300.9,Standard,False,3807,
573661,Lavinia,Renker,Lavinia Renker,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,74057.0,Single,Star,2021-08-08,,4303.64,Standard,False,1534,
228580,Elfrieda,Namm,Elfrieda Namm,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Suburban,31071.0,Single,Star,2015-05-13,,4305.79,Standard,False,3813,
557500,Coral,Precythe,Coral Precythe,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Bachelor,Urban,24188.0,Married,Star,2018-11-04,,4305.81,2021 Promotion,False,2542,
238233,Aaron,Naber,Aaron Naber,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,73345.0,Married,Star,2020-04-21,,4307.42,Standard,False,2008,
979309,Dave,Kearby,Dave Kearby,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,43386.0,Single,Star,2016-03-18,,4312.77,Standard,False,3503,
885497,Kendra,Tollefson,Kendra Tollefson,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,College,Urban,0.0,Single,Star,2021-03-05,,4313.34,2021 Promotion,False,1690,
833569,Ji,Schumacker,Ji Schumacker,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,College,Urban,0.0,Single,Star,2020-09-13,,4314.07,Standard,False,1863,
120046,Jestine,Duker,Jestine Duker,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,33488.0,Married,Star,2020-07-12,,4314.17,Standard,False,1926,
816881,Josphine,Lohry,Josphine Lohry,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,Bachelor,Rural,33488.0,Married,Star,2021-06-18,,4314.17,Standard,False,1585,
717700,Renna,Gougis,Renna Gougis,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Suburban,41252.0,Married,Star,2018-09-16,,4315.79,Standard,False,2591,
962278,Jessika,Scarbro,Jessika Scarbro,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,Doctor,Rural,17572.0,Married,Star,2021-04-23,,4318.43,2021 Promotion,False,1641,
245465,Audra,Mulhearn,Audra Mulhearn,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Suburban,11811.0,Married,Star,2018-08-20,,4319.15,Standard,False,2618,
510372,Euna,Herran,Euna Herran,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Divorced,Star,2021-07-15,,4322.24,Standard,False,1558,
709920,Lekisha,Pipkin,Lekisha Pipkin,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Rural,69040.0,Married,Star,2016-01-06,,4327.1,Standard,False,3575,
143784,Stephenie,Gossi,Stephenie Gossi,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,60475.0,Married,Star,2016-01-15,,4330.39,Standard,False,3566,
602176,Jude,Dugas,Jude Dugas,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,60475.0,Married,Star,2019-08-20,2021-05-17,4330.39,Standard,False,636,
870998,Thalia,Manera,Thalia Manera,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,60475.0,Married,Star,2019-04-10,,4330.39,Standard,False,2385,
958224,Raelene,Benkert,Raelene Benkert,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,60475.0,Married,Star,2018-12-27,,4330.39,Standard,False,2489,
837628,Katelynn,Dua,Katelynn Dua,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,39660.0,Married,Star,2017-10-09,,4330.77,Standard,False,2933,
395460,Haywood,Sipper,Haywood Sipper,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,College,Suburban,0.0,Single,Star,2016-12-31,,4330.8,Standard,False,3215,
136547,Misti,Tolleson,Misti Tolleson,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Urban,82302.0,Married,Star,2015-09-09,,4331.46,Standard,False,3694,
780631,Josephina,Conales,Josephina Conales,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,82302.0,Married,Star,2021-11-04,,4331.46,Standard,False,1446,
166712,Leeann,Sigg,Leeann Sigg,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,male,Master,Rural,23904.0,Single,Star,2017-08-08,,4334.06,Standard,False,2995,
217695,Veronica,Dotter,Veronica Dotter,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Master,Suburban,23904.0,Single,Star,2016-09-12,,4334.06,Standard,False,3325,
263707,Mason,Gaier,Mason Gaier,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Master,Urban,23904.0,Single,Star,2017-05-14,,4334.06,Standard,False,3081,
638368,Leigh,Marean,Leigh Marean,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Master,Urban,23904.0,Single,Star,2016-11-07,,4334.06,Standard,False,3269,
695529,Victorina,Parmer,Victorina Parmer,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Master,Rural,23904.0,Single,Star,2015-12-31,,4334.06,Standard,False,3581,
871203,Alberta,Rothrock,Alberta Rothrock,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Master,Rural,23904.0,Single,Star,2020-12-24,,4334.06,Standard,False,1761,
915571,Mariette,Schuepfer,Mariette Schuepfer,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Master,Rural,23904.0,Single,Star,2018-07-30,,4334.06,Standard,False,2639,
642109,Isadora,Mollett,Isadora Mollett,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Rural,86096.0,Married,Star,2017-02-20,,4335.35,Standard,False,3164,
833701,Nanci,Thew,Nanci Thew,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,2017-02-11,,4340.86,Standard,False,3173,
275442,Carlene,Gutgesell,Carlene Gutgesell,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,Bachelor,Suburban,75648.0,Married,Star,2019-01-14,,4349.31,Standard,False,2471,
374345,Kerrie,Benzel,Kerrie Benzel,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Rural,75648.0,Married,Star,2018-10-10,,4349.31,Standard,False,2567,
384825,Vonnie,Bagni,Vonnie Bagni,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,Bachelor,Urban,75648.0,Married,Star,2015-08-17,,4349.31,Standard,False,3717,
559233,Sebastian,Burleigh,Sebastian Burleigh,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Rural,75648.0,Married,Star,2021-07-23,,4349.31,Standard,False,1550,
564650,Nicky,Keltner,Nicky Keltner,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,75648.0,Married,Star,2016-08-26,,4349.31,Standard,False,3342,
277649,Zoe,Villagrana,Zoe Villagrana,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Bachelor,Suburban,86001.0,Divorced,Star,2015-08-08,,4358.76,Standard,False,3726,
176885,Gregg,Willies,Gregg Willies,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Suburban,79583.0,Married,Star,2018-12-21,2019-08-21,4361.37,Standard,False,243,
732013,Kristle,Dilbert,Kristle Dilbert,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,female,Bachelor,Urban,79583.0,Married,Star,2018-09-07,,4361.37,Standard,False,2600,
793318,Sheila,Hismith,Sheila Hismith,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,2019-02-26,,4362.77,Standard,False,2428,
